zpid,Status Type,Status Text,Time On Zillow,Price,Area,Price Per Sqft,Zestimate,Zestimate Price Per Sqft,Rent Zestimate,Lot Area,Lot Area Unit,Beds,Bathrooms,Address,Street,City,State,Zipcode,Latitude,Longitude,Broker Name,is zillow owned,Sold Date,Sold Price,Image URL,Detail URL,Search Page URL,Listing Agent Email,Listing Agent Phone,Hoa Fees,Most Rencent Tax Assessed Value,Parking Capacity,Heating,Cooling,Stories,Year Built,Property Taxes,Parcel Number,Property Type,Property subtype
241692950,FOR_SALE,House for sale,65 days,699900,1518,461,696100,459,3683,4518,sqft,3,2,"3595 Santa Fe Ave SPACE 302, Long Beach, CA 90810",3595 Santa Fe Ave SPACE 302,Long Beach,CA,90810,33.82037,-118.218056,"Vylla Home, Inc.",false,,,https://photos.zillowstatic.com/fp/367c1a60540103d2de88905c10a769af-p_e.jpg,https://www.zillow.com/homedetails/3595-Santa-Fe-Ave-SPACE-302-Long-Beach-CA-90810/241692950_zpid/,https://www.zillow.com/homes/for_sale/8_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D,,,,,,,,,,,,,
20674789,FOR_SALE,Townhouse for sale,6 days,619000,1185,522,657600,555,3138,8.8194,acres,3,2,"121 W Arroyo Dr, Montebello, CA 90640",121 W Arroyo Dr,Montebello,CA,90640,34.03989,-118.09324,eXp Realty of California Inc,false,,,https://photos.zillowstatic.com/fp/d80e6651316026538b374e6a00585e79-p_e.jpg,https://www.zillow.com/homedetails/121-W-Arroyo-Dr-Montebello-CA-90640/20674789_zpid/,https://www.zillow.com/homes/for_sale/8_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D,,,,,,,,,,,,,
25359230,FOR_SALE,House for sale,2 days,1050000,1648,637,1083800,658,4145,7957,sqft,3,2,"917 Bernard Dr, Fullerton, CA 92835",917 Bernard Dr,Fullerton,CA,92835,33.906532,-117.91054,T.N.G. Real Estate Consultants,false,,,https://photos.zillowstatic.com/fp/83ca8f25d0e3eb6d34f6b94e7ad5e9f4-p_e.jpg,https://www.zillow.com/homedetails/917-Bernard-Dr-Fullerton-CA-92835/25359230_zpid/,https://www.zillow.com/homes/for_sale/8_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D,,,,,,,,,,,,,
20529499,FOR_SALE,House for sale,30 days,25890000,11000,2354,,,70000,0.6800999999999999,acres,6,8,"1910 Bel Air Rd, Los Angeles, CA 90077",1910 Bel Air Rd,Los Angeles,CA,90077,34.10474,-118.45023,Carolwood Estates,false,,,https://photos.zillowstatic.com/fp/5e78facea58fe7c0cc5d1ee8bdd25b3e-p_e.jpg,https://www.zillow.com/homedetails/1910-Bel-Air-Rd-Los-Angeles-CA-90077/20529499_zpid/,https://www.zillow.com/homes/for_sale/8_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D,,,,,,,,,,,,,
20035985,FOR_SALE,House for sale,10 days,625000,2172,288,,,5175,9695,sqft,4,6,"7865 Sancola Ave, Sun Valley, CA 91352",7865 Sancola Ave,Sun Valley,CA,91352,34.213818,-118.35451,"Shakeel Ahmed, Broker",false,,,https://photos.zillowstatic.com/fp/710d6a24a942f17b68a21adb9688258b-p_e.jpg,https://www.zillow.com/homedetails/7865-Sancola-Ave-Sun-Valley-CA-91352/20035985_zpid/,https://www.zillow.com/homes/for_sale/8_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D,,,,,,,,,,,,,
20370438,FOR_SALE,House for sale,11 days,989000,1350,733,1022100,757,4065,5001,sqft,3,3,"4215 W 179th St, Torrance, CA 90504",4215 W 179th St,Torrance,CA,90504,33.868217,-118.34881,RE/MAX Estate Properties,false,,,https://photos.zillowstatic.com/fp/80780aeb1833ac0974e7929ce3b7cf0f-p_e.jpg,https://www.zillow.com/homedetails/4215-W-179th-St-Torrance-CA-90504/20370438_zpid/,https://www.zillow.com/homes/for_sale/8_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D,,,,,,,,,,,,,
21491080,FOR_SALE,House for sale,3 days,899900,2057,437,917500,446,4666,9926,sqft,3,3,"15545 Cristalino St, La Puente, CA 91745",15545 Cristalino St,La Puente,CA,91745,33.987846,-117.97894,Berkshire Hathaway HSCP,false,,,https://photos.zillowstatic.com/fp/7d1b6ac8914201ca68f1d4c3a9b25d12-p_e.jpg,https://www.zillow.com/homedetails/15545-Cristalino-St-La-Puente-CA-91745/21491080_zpid/,https://www.zillow.com/homes/for_sale/8_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D,,,,,,,,,,,,,
20221622,FOR_SALE,House for sale,9 days,925000,2336,396,929900,398,5032,6190,sqft,5,3,"23644 Via Delos, Santa Clarita, CA 91355",23644 Via Delos,Santa Clarita,CA,91355,34.384403,-118.54853,RE/MAX of Santa Clarita,false,,,https://photos.zillowstatic.com/fp/7231eb63653d79137a63fb0f43296845-p_e.jpg,https://www.zillow.com/homedetails/23644-Via-Delos-Santa-Clarita-CA-91355/20221622_zpid/,https://www.zillow.com/homes/for_sale/8_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D,,,,,,,,,,,,,
20737462,FOR_SALE,House for sale,3 days,1028000,1795,573,,,3159,10446,sqft,3,3,"3721 Dubonnet Ave, Rosemead, CA 91770",3721 Dubonnet Ave,Rosemead,CA,91770,34.07647,-118.07921,Coldwell Banker Dynasty T.C.,false,,,https://photos.zillowstatic.com/fp/277975ff1cb08893b72b14281a87885d-p_e.jpg,https://www.zillow.com/homedetails/3721-Dubonnet-Ave-Rosemead-CA-91770/20737462_zpid/,https://www.zillow.com/homes/for_sale/8_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D,,,,,,,,,,,,,
25154803,FOR_SALE,Foreclosure,27 days,735000,1128,652,,,3498,6552,sqft,3,2,"2540 W Picadilly Way, Anaheim, CA 92801",2540 W Picadilly Way,Anaheim,CA,92801,33.85527,-117.97325,L.A. REAL ESTATE NETWORK GROUP,false,,,https://photos.zillowstatic.com/fp/5bc107f5990b0198a1c6c4cbdd011903-p_e.jpg,https://www.zillow.com/homedetails/2540-W-Picadilly-Way-Anaheim-CA-92801/25154803_zpid/,https://www.zillow.com/homes/for_sale/8_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D,,,,,,,,,,,,,
20594957,FOR_SALE,House for sale,4 days,949000,1572,604,990800,630,4175,7056,sqft,3,2,"2430 12th Ave, Los Angeles, CA 90018",2430 12th Ave,Los Angeles,CA,90018,34.03448,-118.33042,Redfin Corporation,false,,,https://photos.zillowstatic.com/fp/e51d4f5f050c4660b06e3551639a1223-p_e.jpg,https://www.zillow.com/homedetails/2430-12th-Ave-Los-Angeles-CA-90018/20594957_zpid/,https://www.zillow.com/homes/for_sale/8_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D,,,,,,,,,,,,,
20795884,FOR_SALE,Condo for sale,2 days,515000,810,636,,,3261,0.8579000000000001,acres,1,1,"1351 N Crescent Heights Blvd APT 114, West Hollywood, CA 90046",1351 N Crescent Heights Blvd APT 114,West Hollywood,CA,90046,34.095795,-118.36649,Compass,false,,,https://photos.zillowstatic.com/fp/d298c1fa523e991b825a38f289911cbb-p_e.jpg,https://www.zillow.com/homedetails/1351-N-Crescent-Heights-Blvd-APT-114-West-Hollywood-CA-90046/20795884_zpid/,https://www.zillow.com/homes/for_sale/8_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D,,,,,,,,,,,,,
25162068,FOR_SALE,House for sale,4 days,899000,1317,683,931000,707,3738,7416,sqft,3,2,"3316 W Stonybrook Dr, Anaheim, CA 92804",3316 W Stonybrook Dr,Anaheim,CA,92804,33.821995,-118.005714,BK Platinum Properties,false,,,https://photos.zillowstatic.com/fp/2000d3f888a3842547969ad38d3e3d0f-p_e.jpg,https://www.zillow.com/homedetails/3316-W-Stonybrook-Dr-Anaheim-CA-92804/25162068_zpid/,https://www.zillow.com/homes/for_sale/8_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D,,,,,,,,,,,,,
21186862,FOR_SALE,House for sale,4 days,799900,1210,661,813400,672,3361,4918,sqft,3,1,"5949 E Harco St, Long Beach, CA 90808",5949 E Harco St,Long Beach,CA,90808,33.8272,-118.11479,Home Base Realty Inc,false,,,https://photos.zillowstatic.com/fp/495be2c383a22b6e72524aced5cf2372-p_e.jpg,https://www.zillow.com/homedetails/5949-E-Harco-St-Long-Beach-CA-90808/21186862_zpid/,https://www.zillow.com/homes/for_sale/8_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D,,,,,,,,,,,,,
20789015,FOR_SALE,House for sale,7 days,1299000,1484,875,1358400,915,6006,3397.68,sqft,4,3,"6610 Barton Ave, Los Angeles, CA 90038",6610 Barton Ave,Los Angeles,CA,90038,34.087547,-118.33564,Compass,false,,,https://photos.zillowstatic.com/fp/6c6bb2a67ec5a53d7340734ad103ed50-p_e.jpg,https://www.zillow.com/homedetails/6610-Barton-Ave-Los-Angeles-CA-90038/20789015_zpid/,https://www.zillow.com/homes/for_sale/8_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D,,,,,,,,,,,,,
25154722,FOR_SALE,House for sale,10 days,799900,1353,591,809000,598,3697,7200,sqft,3,2,"1300 S Cedar Ave, Fullerton, CA 92833",1300 S Cedar Ave,Fullerton,CA,92833,33.858845,-117.96196,Legacy Real Estate,false,,,https://photos.zillowstatic.com/fp/e51f3ad677da643b83b884372bddf521-p_e.jpg,https://www.zillow.com/homedetails/1300-S-Cedar-Ave-Fullerton-CA-92833/25154722_zpid/,https://www.zillow.com/homes/for_sale/8_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D,,,,,,,,,,,,,
20423450,FOR_SALE,House for sale,3 days,3699000,2312,1600,3793000,1641,14953,2103,sqft,3,3,"417 30th St, Hermosa Beach, CA 90254",417 30th St,Hermosa Beach,CA,90254,33.875874,-118.40331,Compass,false,,,https://photos.zillowstatic.com/fp/dec85fe276fbef6cb2deb8ae5ae31c0b-p_e.jpg,https://www.zillow.com/homedetails/417-30th-St-Hermosa-Beach-CA-90254/20423450_zpid/,https://www.zillow.com/homes/for_sale/8_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D,,,,,,,,,,,,,
25207578,FOR_SALE,House for sale,13 days,750000,1139,658,,,3583,6002,sqft,3,2,"1649 W McFadden Ave, Santa Ana, CA 92704",1649 W McFadden Ave,Santa Ana,CA,92704,33.734745,-117.89151,Seven Gables Real Estate,false,,,https://photos.zillowstatic.com/fp/6044c983fc16086004c88f0a887073f9-p_e.jpg,https://www.zillow.com/homedetails/1649-W-McFadden-Ave-Santa-Ana-CA-92704/25207578_zpid/,https://www.zillow.com/homes/for_sale/8_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D,,,,,,,,,,,,,
25655637,FOR_SALE,Condo for sale,4 days,650000,1192,545,685300,575,3281,,,3,3,"12600 Euclid St APT 3, Garden Grove, CA 92840",12600 Euclid St APT 3,Garden Grove,CA,92840,33.78004,-117.94061,eHomes,false,,,https://photos.zillowstatic.com/fp/98021edff283601eb9638489761f605d-p_e.jpg,https://www.zillow.com/homedetails/12600-Euclid-St-APT-3-Garden-Grove-CA-92840/25655637_zpid/,https://www.zillow.com/homes/for_sale/8_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D,,,,,,,,,,,,,
20647600,FOR_SALE,Multi-family home for sale,6 days,768000,2142,359,814900,380,2946,4796,sqft,4,2,"1014 Sentinel Ave, Los Angeles, CA 90063",1014 Sentinel Ave,Los Angeles,CA,90063,34.049633,-118.1947,KW Executive,false,,,https://photos.zillowstatic.com/fp/5bc86bd09951f5b430c8334ffaa2534c-p_e.jpg,https://www.zillow.com/homedetails/1014-Sentinel-Ave-Los-Angeles-CA-90063/20647600_zpid/,https://www.zillow.com/homes/for_sale/8_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D,,,,,,,,,,,,,
20687825,FOR_SALE,Condo for sale,27 days,435000,920,473,450900,490,2819,13.8807,acres,2,1,"4080 Via Marisol APT 135, Los Angeles, CA 90042",4080 Via Marisol APT 135,Los Angeles,CA,90042,34.093517,-118.18412,Berkshire Hathaway HomeServices California Properties,false,,,https://photos.zillowstatic.com/fp/15198470ca232cca1c3eab40a8a2d9b4-p_e.jpg,https://www.zillow.com/homedetails/4080-Via-Marisol-APT-135-Los-Angeles-CA-90042/20687825_zpid/,https://www.zillow.com/homes/for_sale/8_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D,,,,,,,,,,,,,
21218898,FOR_SALE,House for sale,19 days,1250000,1348,927,1284400,953,4416,3059,sqft,3,2,"179 Argonne Ave, Long Beach, CA 90803",179 Argonne Ave,Long Beach,CA,90803,33.76049,-118.1372,"Vylla Home, Inc.",false,,,https://photos.zillowstatic.com/fp/f6f24ce1b8b525ec97f3bff98587ab54-p_e.jpg,https://www.zillow.com/homedetails/179-Argonne-Ave-Long-Beach-CA-90803/21218898_zpid/,https://www.zillow.com/homes/for_sale/8_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D,,,,,,,,,,,,,
20818637,FOR_SALE,House for sale,3 days,1495000,1858,805,,,5945,8900,sqft,4,2,"3261 Castera Ave, Glendale, CA 91208",3261 Castera Ave,Glendale,CA,91208,34.19824,-118.22797,Craig Estates & Fine Propertie,false,,,https://photos.zillowstatic.com/fp/a75102d48675f87fa1a13e91efe21e23-p_e.jpg,https://www.zillow.com/homedetails/3261-Castera-Ave-Glendale-CA-91208/20818637_zpid/,https://www.zillow.com/homes/for_sale/8_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D,,,,,,,,,,,,,
20485843,FOR_SALE,House for sale,6 days,22000000,6647,3310,21711600,3266,38658,5471.136,sqft,5,8,"966 Palisades Beach Rd, Santa Monica, CA 90403",966 Palisades Beach Rd,Santa Monica,CA,90403,34.018696,-118.50533,Christie's International Real Estate SoCal,false,,,https://photos.zillowstatic.com/fp/cb6543a9d6cf02c8cc36d6242c9ec446-p_e.jpg,https://www.zillow.com/homedetails/966-Palisades-Beach-Rd-Santa-Monica-CA-90403/20485843_zpid/,https://www.zillow.com/homes/for_sale/8_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D,,,,,,,,,,,,,
20529228,FOR_SALE,New construction,74 days,27995000,18500,1513,25834000,1396,3983,0.6858,acres,10,16,"1116 Chantilly Rd, Los Angeles, CA 90077",1116 Chantilly Rd,Los Angeles,CA,90077,34.092567,-118.45708,The Agency,false,,,https://photos.zillowstatic.com/fp/3a3627127127fecec8fbf91fda95e21c-p_e.jpg,https://www.zillow.com/homedetails/1116-Chantilly-Rd-Los-Angeles-CA-90077/20529228_zpid/,https://www.zillow.com/homes/for_sale/8_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A9%7D%7D,,,,,,,,,,,,,
